subset,model,seed,window_size,max_rul,trigger_column,lead_time,maintenance_rate,early_maintenance_rate,late_maintenance_rate,missed_critical_rate,expected_cost,oracle_expected_cost,decision_regret,policy,cost_scenario,preventive_cost,early_cost_per_cycle,late_cost,missed_critical_cost,critical_threshold
FD002,ridge,42,30,130,y_pred,20.0,0.12355212355212356,0.007722007722007722,0.0888030888030888,0.11196911196911197,1.687953667953668,0.20463320463320464,1.4833204633204633,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,42,30,130,y_pred,30.0,0.17374517374517376,0.007722007722007722,0.0694980694980695,0.0694980694980695,1.2167567567567568,0.23552123552123552,0.9812355212355212,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,42,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,0.7608494208494209,0.33976833976833976,0.4210810810810811,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,43,30,130,y_pred,10.0,0.08108108108108109,0.03861003861003861,0.04247104247104247,0.15444015444015444,1.8416988416988416,0.08494208494208494,1.7567567567567566,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,43,30,130,y_pred,20.0,0.1274131274131274,0.007722007722007722,0.08494208494208494,0.10810810810810811,1.633899613899614,0.20463320463320464,1.4292664092664094,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,43,30,130,y_pred,30.0,0.17374517374517376,0.007722007722007722,0.0694980694980695,0.0694980694980695,1.2167567567567568,0.23552123552123552,0.9812355212355212,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,43,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,0.7608494208494209,0.33976833976833976,0.4210810810810811,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,44,30,130,y_pred,10.0,0.07722007722007722,0.03474903474903475,0.04247104247104247,0.1583011583011583,1.8762934362934363,0.08494208494208494,1.7913513513513513,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,44,30,130,y_pred,20.0,0.12355212355212356,0.007722007722007722,0.0888030888030888,0.11196911196911197,1.687953667953668,0.20463320463320464,1.4833204633204633,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,44,30,130,y_pred,30.0,0.17374517374517376,0.007722007722007722,0.0694980694980695,0.0694980694980695,1.2167567567567568,0.23552123552123552,0.9812355212355212,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,ridge,44,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,0.7608494208494209,0.33976833976833976,0.4210810810810811,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,42,30,130,y_pred,10.0,0.03861003861003861,0.003861003861003861,0.05019305019305019,0.1969111969111969,2.258996138996139,0.08494208494208494,2.1740540540540536,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,42,30,130,y_pred,20.0,0.1776061776061776,0.007722007722007722,0.03474903474903475,0.05791505791505792,0.9311969111969112,0.20463320463320464,0.7265637065637066,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,42,30,130,y_pred,30.0,0.23166023166023167,0.007722007722007722,0.011583011583011582,0.011583011583011582,0.406023166023166,0.23552123552123552,0.1705019305019305,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,42,30,130,y_pred,50.0,0.3474903474903475,0.04247104247104247,0.03474903474903475,0.0,0.5314285714285714,0.33976833976833976,0.19166023166023166,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,43,30,130,y_pred,10.0,0.023166023166023165,0.003861003861003861,0.06563706563706563,0.21235521235521235,2.475598455598456,0.08494208494208494,2.390656370656371,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,43,30,130,y_pred,20.0,0.17374517374517376,0.011583011583011582,0.04247104247104247,0.06177606177606178,1.0047104247104248,0.20463320463320464,0.80007722007722,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,43,30,130,y_pred,30.0,0.22007722007722008,0.003861003861003861,0.019305019305019305,0.019305019305019305,0.5097297297297296,0.23552123552123552,0.2742084942084942,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,43,30,130,y_pred,50.0,0.3204633204633205,0.011583011583011582,0.03088803088803089,0.0,0.47575289575289575,0.33976833976833976,0.13598455598455597,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,44,30,130,y_pred,10.0,0.0888030888030888,0.04247104247104247,0.03861003861003861,0.14671814671814673,1.7525868725868725,0.08494208494208494,1.6676447876447875,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,44,30,130,y_pred,20.0,0.2084942084942085,0.019305019305019305,0.015444015444015444,0.03474903474903475,0.636138996138996,0.20463320463320464,0.4315057915057915,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,44,30,130,y_pred,30.0,0.25096525096525096,0.019305019305019305,0.003861003861003861,0.003861003861003861,0.31181467181467176,0.23552123552123552,0.07629343629343628,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD002,tcn,44,30,130,y_pred,50.0,0.3281853281853282,0.015444015444015444,0.02702702702702703,0.0,0.4653281853281854,0.33976833976833976,0.12555984555984553,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,42,30,130,y_pred,10.0,0.01,0.01,0.06,0.19,2.2114,0.06,2.1513999999999998,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,42,30,130,y_pred,20.0,0.07,0.01,0.08,0.13,1.771,0.14,1.631,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,42,30,130,y_pred,30.0,0.14,0.01,0.07,0.07,1.1902,0.2,0.9902,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,42,30,130,y_pred,50.0,0.26,0.04,0.07,0.03,0.9247999999999998,0.29,0.6347999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,43,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,1.6502,0.06,1.5901999999999998,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,43,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,1.4909999999999999,0.14,1.351,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,43,30,130,y_pred,30.0,0.16,0.02,0.06,0.06,1.0612000000000001,0.2,0.8612000000000001,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,43,30,130,y_pred,50.0,0.27,0.05,0.07,0.03,0.9364,0.29,0.6464,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,44,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,1.74,0.06,1.68,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,44,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,1.4909999999999999,0.14,1.351,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,44,30,130,y_pred,30.0,0.15,0.02,0.07,0.07,1.2012,0.2,1.0012,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,cnn,44,30,130,y_pred,50.0,0.27,0.04,0.06,0.03,0.8778,0.29,0.5878,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.02,0.14,0.88,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.44120000000000004,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.3442,0.29,0.0542,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,20.0,0.12,0.01,0.03,0.09,1.1722,0.14,1.0322,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,0.5012,0.2,0.3012,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,50.0,0.31,0.03,0.01,0.0,0.36619999999999997,0.29,0.0762,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,1.5101999999999998,0.06,1.4501999999999997,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.07,0.8922,0.14,0.7522,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.44120000000000004,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,50.0,0.29,0.02,0.02,0.0,0.39519999999999994,0.29,0.1052,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,42,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,1.74,0.06,1.68,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,42,30,130,y_pred,20.0,0.12,0.01,0.03,0.08,1.071,0.14,0.9309999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.35100000000000003,0.2,0.151,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.341,0.29,0.051,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,43,30,130,y_pred,20.0,0.12,0.02,0.04,0.09,1.224,0.14,1.084,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,0.7709999999999999,0.2,0.5710000000000001,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,43,30,130,y_pred,50.0,0.3,0.04,0.03,0.0,0.46480000000000005,0.29,0.1748,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,44,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,44,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,1.3,0.14,1.16,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.35100000000000003,0.2,0.151,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru,44,30,130,y_pred,50.0,0.27,0.0,0.02,0.0,0.37,0.29,0.08,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,1.46,0.06,1.4,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,0.7909999999999999,0.14,0.6509999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.36119999999999997,0.2,0.1612,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,50.0,0.3,0.03,0.02,0.0,0.40299999999999997,0.29,0.113,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,1.5136,0.06,1.4536000000000002,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,20.0,0.13,0.03,0.04,0.08,1.1356,0.14,0.9956,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.4412,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,50.0,0.35,0.09,0.03,0.0,0.5312,0.29,0.2412,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,1.6502,0.06,1.5901999999999998,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,0.88,0.14,0.74,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,30.0,0.21,0.01,0.0,0.0,0.21100000000000002,0.2,0.011000000000000001,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,50.0,0.32,0.04,0.01,0.0,0.3772,0.29,0.0872,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,1.46,0.06,1.4,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,42,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,1.3,0.14,1.16,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.35019999999999996,0.2,0.1502,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,42,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,43,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,1.74,0.06,1.68,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,43,30,130,y_pred,20.0,0.11,0.0,0.03,0.09,1.16,0.14,1.02,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,0.7709999999999999,0.2,0.5710000000000001,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,43,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.34159999999999996,0.29,0.0516,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,1.3701999999999999,0.06,1.3101999999999998,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,44,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.02,0.14,0.88,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.35019999999999996,0.2,0.1502,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,lstm,44,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.02,0.14,0.88,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.44120000000000004,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,42,30,130,y_pred,50.0,0.28,0.01,0.02,0.0,0.38120000000000004,0.29,0.0912,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,1.6,0.06,1.54,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,43,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.02,0.14,0.88,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,43,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.36119999999999997,0.2,0.1612,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,43,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.43200000000000005,0.29,0.142,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,44,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,1.46,0.06,1.4,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,0.88,0.14,0.74,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.44120000000000004,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,random_forest,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.4318,0.29,0.1418,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,42,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,1.3334000000000001,0.06,1.2734,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,42,30,130,y_pred,20.0,0.08,0.0,0.06,0.12,1.58,0.14,1.44,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,42,30,130,y_pred,30.0,0.15,0.0,0.05,0.05,0.9,0.2,0.7,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,42,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,0.77,0.29,0.48,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,43,30,130,y_pred,10.0,0.06,0.02,0.02,0.14,1.5626,0.06,1.5026,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,43,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,1.2116,0.14,1.0715999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,43,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,0.76,0.2,0.56,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,43,30,130,y_pred,50.0,0.22,0.0,0.07,0.01,0.67,0.29,0.38,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,44,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,1.3334000000000001,0.06,1.2734,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,44,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,1.2116,0.14,1.0715999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,44,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,0.76,0.2,0.56,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,ridge,44,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,0.77,0.29,0.48,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,42,30,130,y_pred,10.0,0.11,0.05,0.0,0.1,1.1203999999999998,0.06,1.0604,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,42,30,130,y_pred,20.0,0.16,0.03,0.01,0.05,0.7153999999999999,0.14,0.5754,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,42,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,0.5012,0.2,0.3012,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,42,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.48599999999999993,0.29,0.196,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,43,30,130,y_pred,10.0,0.1,0.05,0.01,0.1,1.1556,0.06,1.0956,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,43,30,130,y_pred,20.0,0.14,0.02,0.02,0.06,0.8425999999999999,0.14,0.7025999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,0.6412,0.2,0.4412,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,43,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.479,0.29,0.18899999999999997,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,1.3707999999999998,0.06,1.3107999999999997,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,0.7909999999999999,0.14,0.6509999999999999,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,44,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.36119999999999997,0.2,0.1612,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD003,tcn,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.43200000000000005,0.29,0.142,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,10.0,0.028225806451612902,0.016129032258064516,0.04435483870967742,0.18548387096774194,2.1070967741935482,0.056451612903225805,2.0506451612903227,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,20.0,0.10887096774193548,0.012096774193548387,0.06451612903225806,0.10887096774193548,1.5218548387096775,0.16129032258064516,1.3605645161290323,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,30.0,0.1774193548387097,0.024193548387096774,0.06048387096774194,0.06048387096774194,1.0870967741935482,0.21370967741935484,0.8733870967741936,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,50.0,0.2782258064516129,0.028225806451612902,0.07258064516129033,0.016129032258064516,0.8102419354838709,0.3225806451612903,0.48766129032258065,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,2.1988709677419354,0.056451612903225805,2.1424193548387094,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,20.0,0.10887096774193548,0.016129032258064516,0.06854838709677419,0.10887096774193548,1.5421774193548388,0.16129032258064516,1.3808870967741937,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,30.0,0.18548387096774194,0.024193548387096774,0.05241935483870968,0.05241935483870968,0.9741935483870966,0.21370967741935484,0.760483870967742,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,50.0,0.27419354838709675,0.024193548387096774,0.07258064516129033,0.016129032258064516,0.8045967741935484,0.3225806451612903,0.48201612903225804,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,10.0,0.024193548387096774,0.016129032258064516,0.04838709677419355,0.18951612903225806,2.1635483870967738,0.056451612903225805,2.1070967741935482,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,20.0,0.0967741935483871,0.020161290322580645,0.0846774193548387,0.125,1.7737096774193548,0.16129032258064516,1.6124193548387096,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,30.0,0.16129032258064516,0.020161290322580645,0.07258064516129033,0.07258064516129033,1.2522580645161288,0.21370967741935484,1.038548387096774,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,50.0,0.2661290322580645,0.024193548387096774,0.08064516129032258,0.016129032258064516,0.8368548387096774,0.3225806451612903,0.5142741935483871,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,42,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,2.1985483870967744,0.056451612903225805,2.1420967741935484,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,42,30,130,y_pred,20.0,0.11693548387096774,0.012096774193548387,0.056451612903225805,0.10080645161290322,1.408548387096774,0.16129032258064516,1.247258064516129,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,42,30,130,y_pred,30.0,0.18951612903225806,0.020161290322580645,0.04435483870967742,0.04435483870967742,0.8616129032258065,0.21370967741935484,0.6479032258064517,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,42,30,130,y_pred,50.0,0.29435483870967744,0.016129032258064516,0.04435483870967742,0.004032258064516129,0.5617741935483871,0.3225806451612903,0.23919354838709678,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,43,30,130,y_pred,10.0,0.016129032258064516,0.012096774193548387,0.05241935483870968,0.1975806451612903,2.255,0.056451612903225805,2.1985483870967744,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,43,30,130,y_pred,20.0,0.10080645161290322,0.004032258064516129,0.06451612903225806,0.11290322580645161,1.5525806451612902,0.16129032258064516,1.391290322580645,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,43,30,130,y_pred,30.0,0.1774193548387097,0.016129032258064516,0.05241935483870968,0.05241935483870968,0.965,0.21370967741935484,0.7512903225806451,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,43,30,130,y_pred,50.0,0.2782258064516129,0.016129032258064516,0.06048387096774194,0.012096774193548387,0.7069354838709677,0.3225806451612903,0.3843548387096774,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,44,30,130,y_pred,10.0,0.004032258064516129,0.0,0.05241935483870968,0.20967741935483872,2.3629032258064515,0.056451612903225805,2.306451612903226,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,44,30,130,y_pred,20.0,0.06854838709677419,0.004032258064516129,0.0967741935483871,0.14516129032258066,2.0041935483870965,0.16129032258064516,1.8429032258064515,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,44,30,130,y_pred,30.0,0.17338709677419356,0.016129032258064516,0.056451612903225805,0.056451612903225805,1.0214516129032258,0.21370967741935484,0.807741935483871,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru,44,30,130,y_pred,50.0,0.2862903225806452,0.020161290322580645,0.056451612903225805,0.016129032258064516,0.7364516129032258,0.3225806451612903,0.4138709677419355,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,10.0,0.056451612903225805,0.036290322580645164,0.036290322580645164,0.15725806451612903,1.8137096774193548,0.056451612903225805,1.757258064516129,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,20.0,0.1693548387096774,0.036290322580645164,0.028225806451612902,0.056451612903225805,0.8800806451612903,0.16129032258064516,0.7187903225806451,mean,balanced_low,1.0,0.02,5.0,10.0,30.0
